timestamp,interRequestTime(s),payloadsize(B),packetsize(B),deviceAppAddress_,car_sending,ueIP,speed,roadID,laneDensity,AppName,localPort_,idframe
3.27,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,205
3.2715,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,205
3.2715,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,205
3.2715,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,205
3.2715,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,205
3.2715,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,205
3.2715,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,205
3.279,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,206
3.279,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,206
3.279,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,206
3.279,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,206
3.279,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,206
3.279,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,206
3.279,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,206
3.279,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,206
3.279,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,206
3.279,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,206
3.279,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,206
3.279,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,6
3.28,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,206
3.28,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,206
3.2815,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,206
3.2815,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,206
3.2815,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,206
3.2815,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,206
3.2815,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,206
3.2815,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,206
3.289,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,207
3.289,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,207
3.289,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,207
3.289,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,207
3.289,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,207
3.289,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,207
3.289,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,207
3.289,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,207
3.289,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,207
3.289,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,207
3.289,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,207
3.289,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,7
3.29,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,207
3.29,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,207
3.2915,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,207
3.2915,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,207
3.2915,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,207
3.2915,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,207
3.2915,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,207
3.2915,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,207
3.299,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,208
3.299,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,208
3.299,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,208
3.299,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,208
3.299,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,208
3.299,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,208
3.299,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,208
3.299,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,208
3.299,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,208
3.299,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,208
3.299,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,208
3.299,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,8
3.3,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,208
3.3,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,208
3.3015,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,208
3.3015,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,208
3.3015,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,208
3.3015,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,208
3.3015,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,208
3.3015,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,208
3.309,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,209
3.309,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,209
3.309,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,209
3.309,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,209
3.309,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,209
3.309,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,209
3.309,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,209
3.309,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,209
3.309,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,209
3.309,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,209
3.309,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,209
3.309,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,9
3.31,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,209
3.31,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,209
3.3115,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,209
3.3115,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,209
3.3115,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,209
3.3115,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,209
3.3115,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,209
3.3115,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,209
3.319,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,210
3.319,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,210
3.319,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,210
3.319,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,210
3.319,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,210
3.319,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,210
3.319,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,210
3.319,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,210
3.319,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,210
3.319,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,210
3.319,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,210
3.319,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,10
3.32,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,210
3.32,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,210
3.3215,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,210
3.3215,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,210
3.3215,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,210
3.3215,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,210
3.3215,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,210
3.3215,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,210
3.329,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,211
3.329,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,211
3.329,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,211
3.329,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,211
3.329,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,211
3.329,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,211
3.329,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,211
3.329,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,211
3.329,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,211
3.329,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,211
3.329,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,211
3.329,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,11
3.33,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,211
3.33,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,211
3.3315,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,211
3.3315,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,211
3.3315,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,211
3.3315,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,211
3.3315,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,211
3.3315,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,211
3.339,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,212
3.339,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,212
3.339,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,212
3.339,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,212
3.339,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,212
3.339,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,212
3.339,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,212
3.339,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,212
3.339,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,212
3.339,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,212
3.339,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,212
3.339,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,12
3.34,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,212
3.34,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,212
3.3415,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,212
3.3415,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,212
3.3415,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,212
3.3415,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,212
3.3415,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,212
3.3415,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,212
3.349,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,213
3.349,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,213
3.349,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,213
3.349,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,213
3.349,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,213
3.349,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,213
3.349,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,213
3.349,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,213
3.349,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,213
3.349,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,213
3.349,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,213
3.349,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,13
3.35,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,213
3.35,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,213
3.3515,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,213
3.3515,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,213
3.3515,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,213
3.3515,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,213
3.3515,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,213
3.3515,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,213
3.359,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,214
3.359,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,214
3.359,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,214
3.359,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,214
3.359,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,214
3.359,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,214
3.359,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,214
3.359,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,214
3.359,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,214
3.359,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,214
3.359,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,214
3.359,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,14
3.36,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,214
3.36,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,214
3.3615,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,214
3.3615,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,214
3.3615,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,214
3.3615,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,214
3.3615,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,214
3.3615,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,214
3.369,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,215
3.369,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,215
3.369,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,215
3.369,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,215
3.369,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,215
3.369,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,215
3.369,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,215
3.369,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,215
3.369,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,215
3.369,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,215
3.369,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,215
3.369,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,15
3.37,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,215
3.37,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,215
3.3715,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,215
3.3715,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,215
3.3715,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,215
3.3715,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,215
3.3715,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,215
3.3715,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,215
3.379,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,216
3.379,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,216
3.379,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,216
3.379,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,216
3.379,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,216
3.379,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,216
3.379,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,216
3.379,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,216
3.379,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,216
3.379,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,216
3.379,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,216
3.379,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,16
3.38,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,216
3.38,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,216
3.3815,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,216
3.3815,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,216
3.3815,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,216
3.3815,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,216
3.3815,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,216
3.3815,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,216
3.389,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,217
3.389,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,217
3.389,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,217
3.389,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,217
3.389,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,217
3.389,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,217
3.389,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,217
3.389,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,217
3.389,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,217
3.389,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,217
3.389,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,217
3.389,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,17
3.39,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,217
3.39,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,5.96986,4006705#1,1,test,4009,217
3.3915,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,5.84895,10425130,1,test,4009,217
3.3915,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,5.71396,-3998615#0,1,test,4009,217
3.3915,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,5.89533,-113939241,1,test,4009,217
3.3915,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,5.80126,30405358#1,1,test,4009,217
3.3915,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,6.13512,-3998615#1,1,test,4009,217
3.3915,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,5.88455,4006684,1,test,4009,217
3.399,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,5.89157,-4006683,1,test,4009,218
3.399,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,5.99201,4006683,2,test,4009,218
3.399,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,6.12583,-4006740,1,test,4009,218
3.399,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,5.64946,4900739#1,1,test,4009,218
3.399,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,6.1533,-29900565#0,1,test,4009,218
3.399,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,6.21554,4006702#2,1,test,4009,218
3.399,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,5.93693,25472299,1,test,4009,218
3.399,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,5.55667,-5445204#2,1,test,4009,218
3.399,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,5.96618,4006691,1,test,4009,218
3.399,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,5.80481,37591481,1,test,4009,218
3.399,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,6.2187,4047378,1,test,4009,218
3.399,0.01,2000,2000,10.0.6.253,car[19],10.0.6.253,0.730895,4006683,2,test,4009,18
3.4,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,5.82218,30405358#0,1,test,4009,218
